dates,sar1415-0000,satname
1984-11-07 09:29:53+00:00,366.04,L5
1984-12-09 09:29:58+00:00,359.745,L5
1985-11-10 09:28:33+00:00,365.7,L5
1986-01-13 09:27:22+00:00,361.28999999999996,L5
1986-12-31 09:19:14+00:00,370.03,L5
1987-02-17 09:20:59+00:00,386.29499999999996,L5
1987-11-16 09:28:03+00:00,368.75,L5
1987-12-02 09:28:18+00:00,358.605,L5
1988-12-04 09:30:29+00:00,349.73,L5
1989-02-06 09:29:59+00:00,370.85,L5
1989-09-18 09:25:44+00:00,390.8,L5
1989-12-23 09:23:10+00:00,372.91499999999996,L5
1990-12-10 09:19:16+00:00,369.19,L5
1991-01-11 09:20:03+00:00,374.655,L5
1991-02-12 09:20:42+00:00,385.89000000000004,L5
1991-11-11 09:24:09+00:00,375.05,L5
1992-01-14 09:24:13+00:00,371.225,L5
1992-10-12 09:21:28+00:00,408.21,L5
1992-11-29 09:21:04+00:00,393.28,L5
1992-12-15 09:21:16+00:00,382.03,L5
1994-12-21 09:13:24+00:00,411.4,L5
1995-01-22 09:12:15+00:00,404.65999999999997,L5
1995-02-23 09:10:59+00:00,405.85999999999996,L5
1995-09-03 09:02:29+00:00,393.27,L5
1996-11-08 09:20:26+00:00,370.57,L5
1996-12-17 09:28:27+00:00,368.865,L5
1997-02-12 09:24:53+00:00,378.42,L5
1997-08-14 09:37:35+00:00,388.78,L5
1997-11-11 09:33:54+00:00,376.90999999999997,L5
1997-12-13 09:34:40+00:00,373.53,L5
1997-12-29 09:35:03+00:00,369.9425,L5
1998-11-14 09:38:58+00:00,382.12,L5
1998-12-16 09:38:53+00:00,290.29,L5
1999-08-21 09:52:49+00:00,148.64,L7
1999-09-22 09:52:53+00:00,147.42,L7
1999-09-30 09:36:28+00:00,156.59,L5
1999-10-08 09:52:59+00:00,169.12,L7
1999-12-11 09:52:53+00:00,197.928,L7
2000-01-12 09:52:47+00:00,226.1483333333333,L7
2000-02-13 09:52:41+00:00,250.20428571428573,L7
2000-02-29 09:52:35+00:00,284.40142857142854,L7
2000-03-08 09:33:21+00:00,299.54249999999996,L5
2000-03-16 09:52:31+00:00,287.09999999999997,L7
2000-05-19 09:52:01+00:00,314.57000000000005,L7
2000-06-04 09:51:49+00:00,294.2275,L7
2000-06-20 09:51:46+00:00,273.10749999999996,L7
2000-07-06 09:51:32+00:00,259.06888888888886,L7
2000-08-07 09:51:02+00:00,232.2722222222222,L7
2000-09-24 09:50:24+00:00,145.31166666666667,L7
2001-03-03 09:50:17+00:00,168.39,L7
2001-03-19 09:50:10+00:00,163.24333333333334,L7
2001-04-04 09:50:00+00:00,157.52666666666667,L7
2001-05-06 09:49:59+00:00,154.6,L7
2001-06-07 09:49:35+00:00,153.21599999999998,L7
2001-06-23 09:49:22+00:00,150.06,L7
2001-07-09 09:49:19+00:00,149.07142857142858,L7
2001-07-25 09:49:12+00:00,148.8875,L7
2001-08-10 09:48:54+00:00,148.38777777777779,L7
2001-08-26 09:48:43+00:00,148.17000000000002,L7
2001-09-11 09:48:31+00:00,144.548,L7
2001-09-19 09:40:01+00:00,144.20499999999998,L5
2001-09-27 09:48:22+00:00,149.48272727272726,L7
2001-10-13 09:48:08+00:00,173.45636363636365,L7
2001-10-29 09:48:14+00:00,191.2875,L7
2002-01-17 09:48:45+00:00,231.10555555555553,L7
2002-01-25 09:38:54+00:00,256.3611111111111,L5
2002-02-02 09:48:47+00:00,267.621,L7
2002-02-26 09:38:15+00:00,310.20444444444445,L5
2002-03-22 09:48:45+00:00,339.2625,L7
2002-04-23 09:48:42+00:00,321.9428571428571,L7
2002-05-25 09:48:37+00:00,288.2685714285714,L7
2002-06-10 09:48:30+00:00,269.9775,L7
2002-07-28 09:48:12+00:00,225.14000000000001,L7
2002-08-13 09:48:07+00:00,193.53714285714287,L7
2003-01-20 09:48:26+00:00,147.39333333333335,L7
2003-03-25 09:48:35+00:00,144.305,L7
2003-04-26 09:48:42+00:00,145.25666666666666,L7
2003-05-12 09:48:41+00:00,139.9725,L7
2003-05-28 09:48:39+00:00,140.248,L7
2003-09-25 09:37:36+00:00,142.6325,L5
2004-03-27 09:49:14+00:00,167.2,L7
2004-05-14 09:49:08+00:00,152.17,L7
2004-07-17 09:48:55+00:00,151.2733333333333,L7
2004-10-05 09:48:30+00:00,165.35333333333332,L7
2004-10-21 09:48:40+00:00,174.795,L7
2005-03-14 09:49:39+00:00,200.93666666666664,L7
2005-10-08 09:48:58+00:00,203.43,L7
2005-10-24 09:49:12+00:00,207.715,L7
2006-11-28 09:50:01+00:00,236.49,L7
2007-03-04 09:50:27+00:00,203.215,L7
2007-03-20 09:50:29+00:00,183.70666666666668,L7
2007-10-14 09:49:43+00:00,147.04,L7
2008-03-14 09:50:00+00:00,164.95999999999998,L5
2008-04-07 09:50:05+00:00,155.48666666666665,L7
2008-04-23 09:50:03+00:00,154.73,L7
2008-08-29 09:49:00+00:00,152.76,L7
2009-03-25 09:50:11+00:00,144.92,L7
2009-06-13 09:50:23+00:00,145.68,L7
2009-06-29 09:50:20+00:00,142.54,L7
2009-10-03 09:50:04+00:00,224.47333333333336,L7
2009-10-19 09:50:10+00:00,265.6975,L7
2009-11-04 09:50:25+00:00,283.226,L7
2009-11-12 09:50:17+00:00,300.6766666666667,L5
2010-11-15 09:49:44+00:00,366.7,L5
2011-02-03 09:49:54+00:00,370.48,L5
2011-02-11 09:53:23+00:00,374.0,L7
2012-02-14 09:54:05+00:00,398.23,L7
2013-01-31 09:56:10+00:00,374.64,L7
2013-06-24 09:55:33+00:00,260.935,L7
2013-07-26 09:55:15+00:00,219.87666666666667,L7
2013-08-11 09:55:10+00:00,137.40666666666667,L7
2013-08-18 10:01:27+00:00,140.81,L7
2013-09-03 10:01:39+00:00,141.52,L7
2013-09-12 09:55:34+00:00,142.65166666666667,L7
2014-03-15 10:00:27+00:00,170.03,L8
2014-04-24 09:57:09+00:00,154.995,L7
2014-06-27 09:57:25+00:00,150.78333333333333,L7
2014-08-30 09:57:35+00:00,149.1175,L7
2014-10-01 09:57:49+00:00,157.2125,L7
2014-10-08 10:04:04+00:00,169.72400000000002,L7
2014-10-17 09:57:58+00:00,176.21333333333334,L7
2014-10-24 10:04:13+00:00,190.78333333333333,L7
2014-11-02 09:58:08+00:00,194.10142857142858,L7
2014-11-18 09:58:11+00:00,198.14125,L7
2015-03-10 09:58:50+00:00,215.51571428571427,L7
2015-04-11 09:59:09+00:00,206.16,L7
2015-06-30 09:59:36+00:00,167.79999999999998,L7
2015-08-17 09:59:48+00:00,160.3875,L7
2015-09-02 09:59:47+00:00,157.272,L7
2015-09-10 09:59:50+00:00,144.804,L8
2015-11-05 10:00:28+00:00,147.764,L7
2016-02-25 10:01:50+00:00,148.99,L7
2016-05-15 10:02:21+00:00,139.62,L7
2016-07-25 10:08:44+00:00,141.27333333333334,L7
2016-08-03 10:02:34+00:00,139.6925,L7
2016-09-04 10:02:39+00:00,139.95499999999998,L7
2016-09-12 10:00:11+00:00,141.64600000000002,L8
2016-09-20 10:02:41+00:00,142.84333333333333,L7
2017-01-26 10:01:58+00:00,147.85399999999998,L7
2017-03-15 10:02:07+00:00,163.15,L7
2017-03-31 10:02:12+00:00,159.61333333333334,L7
2017-05-02 10:02:24+00:00,156.1575,L7
2017-06-03 10:02:31+00:00,154.226,L7
2017-07-05 10:02:36+00:00,151.165,L7
2017-07-21 10:02:36+00:00,150.53142857142856,L7
2017-08-06 10:02:35+00:00,147.50285714285715,L7
2017-08-22 10:02:34+00:00,148.0125,L7
2017-09-07 10:02:33+00:00,147.4322222222222,L7
2017-12-28 10:02:10+00:00,147.35333333333332,L7
2018-03-02 10:01:19+00:00,168.60999999999999,L7
2018-03-18 10:01:07+00:00,178.64333333333332,L7
2018-04-19 10:00:37+00:00,170.1325,L7
2018-06-22 09:59:31+00:00,162.28799999999998,L7
2018-07-24 09:58:55+00:00,158.516,L7
2018-08-08 10:05:30+00:00,150.73333333333332,L8
2018-08-09 09:58:38+00:00,151.08999999999997,L7
2018-08-25 09:58:19+00:00,149.94625,L7
2018-10-20 09:59:49+00:00,143.15833333333333,L8
2018-11-13 09:56:30+00:00,151.76571428571427,L7
2018-11-29 09:56:06+00:00,161.54749999999999,L7
2019-02-17 09:53:43+00:00,194.012,L7
2019-03-29 09:59:30+00:00,196.302,L8
2019-05-08 09:50:57+00:00,189.568,L7
2019-07-11 09:48:34+00:00,165.565,L7
2019-07-27 09:47:56+00:00,161.234,L7
2019-08-12 09:47:17+00:00,158.05666666666667,L7
2019-09-29 09:45:13+00:00,156.636,L7
2020-01-03 09:40:43+00:00,199.126,L7
2020-01-27 10:00:04+00:00,264.955,L8
2020-02-20 09:38:18+00:00,326.625,L7
2020-02-28 09:59:55+00:00,339.564,L8
2020-03-07 09:37:27+00:00,317.03000000000003,L7
2020-04-08 09:35:39+00:00,307.0966666666667,L7
2020-04-24 09:34:43+00:00,282.6557142857143,L7
2020-05-02 09:59:24+00:00,269.2875,L8
2020-05-26 09:32:46+00:00,254.9877777777778,L7
2020-06-27 09:30:54+00:00,244.382,L7
2020-07-29 09:28:57+00:00,207.3,L7
2020-08-13 10:06:07+00:00,201.554,L8
2020-08-14 09:27:56+00:00,196.33545454545455,L7
2020-09-07 10:00:09+00:00,146.3722222222222,L8
2020-09-15 09:25:51+00:00,146.248,L7
2020-10-17 09:23:47+00:00,145.726,L7
2020-10-25 10:00:17+00:00,170.695,L8
2020-11-02 09:22:43+00:00,192.855,L7
2020-11-18 09:21:37+00:00,208.79999999999998,L7
2021-01-13 10:00:08+00:00,234.84,L8
2021-03-26 09:12:06+00:00,296.6383333333333,L7
2021-04-27 09:09:25+00:00,278.59,L7
