dates,satname,sar2300-0000,sar2300-0001,sar2300-0002,sar2300-0003
1984-04-13 09:27:07+00:00,L5,303.02,190.17,194.65,325.44
1984-05-06 09:33:03+00:00,L5,260.13,179.28,193.23,263.91
1984-05-31 09:27:59+00:00,L5,,,,
1984-07-18 09:28:46+00:00,L5,273.60,189.36,194.22,276.36
1984-08-03 09:29:20+00:00,L5,266.61,198.72,193.66,269.49
1984-08-19 09:29:51+00:00,L5,258.10,187.90,192.48,261.74
1984-08-26 09:35:45+00:00,L5,,,,
1984-09-11 09:35:50+00:00,L5,265.27,180.10,193.31,270.91
1984-10-22 09:30:00+00:00,L5,271.42,187.95,195.42,274.51
1984-11-07 09:29:53+00:00,L5,267.46,185.18,192.51,272.25
1984-12-09 09:29:58+00:00,L5,261.81,185.54,195.52,266.65
1985-01-17 09:36:05+00:00,L5,262.79,182.42,190.61,271.43
1985-02-02 09:36:09+00:00,L5,257.54,198.42,193.05,264.73
1985-03-31 09:30:19+00:00,L5,254.34,184.94,185.82,255.24
1985-04-23 09:35:59+00:00,L5,264.21,179.04,189.92,266.58
1985-05-02 09:30:07+00:00,L5,262.44,188.35,195.02,264.19
1985-05-18 09:30:04+00:00,L5,268.06,186.25,194.94,271.41
1985-06-03 09:30:04+00:00,L5,258.98,196.80,190.40,261.36
1985-06-26 09:35:47+00:00,L5,,,,
1985-07-05 09:29:57+00:00,L5,264.80,183.19,194.38,267.88
1985-07-12 09:35:41+00:00,L5,264.81,191.97,190.19,266.38
1985-08-13 09:35:25+00:00,L5,258.47,184.07,190.68,261.78
1985-08-22 09:29:32+00:00,L5,269.52,188.85,194.04,272.59
1985-10-09 09:28:59+00:00,L5,267.79,189.11,183.86,270.57
1985-11-10 09:28:33+00:00,L5,266.27,189.32,194.39,269.22
1985-12-03 09:33:55+00:00,L5,271.05,181.55,193.10,274.43
1986-05-12 09:30:29+00:00,L5,257.60,186.34,191.66,260.17
1986-07-08 09:22:57+00:00,L5,255.57,196.72,200.70,259.26
1986-07-24 09:22:23+00:00,L5,264.09,168.71,181.42,267.77
1986-08-16 09:27:20+00:00,L5,267.59,184.46,194.17,271.31
1986-09-17 09:26:13+00:00,L5,268.18,185.67,193.86,272.20
1986-10-12 09:19:38+00:00,L5,,,,
1986-12-31 09:19:14+00:00,L5,259.86,182.07,192.46,263.97
1987-01-07 09:25:13+00:00,L5,262.13,185.53,192.12,271.19
1987-03-21 09:22:02+00:00,L5,262.70,188.55,193.14,266.45
1987-04-29 09:29:06+00:00,L5,268.39,192.18,193.55,270.80
1987-05-15 09:29:33+00:00,L5,,,,
1987-06-09 09:24:23+00:00,L5,263.84,180.98,190.22,267.70
1987-06-16 09:30:19+00:00,L5,256.18,182.11,178.76,260.61
1987-06-25 09:24:44+00:00,L5,265.64,190.29,193.92,267.63
1987-07-02 09:30:39+00:00,L5,258.20,181.66,190.21,261.76
1987-07-11 09:25:03+00:00,L5,260.14,187.89,192.14,265.99
1987-07-27 09:25:25+00:00,L5,269.78,183.23,191.80,272.20
1987-08-03 09:31:25+00:00,L5,265.97,179.65,191.47,269.41
1987-08-12 09:25:55+00:00,L5,260.00,178.52,192.16,263.04
1987-08-19 09:31:54+00:00,L5,264.80,177.26,194.94,269.28
1987-08-28 09:26:22+00:00,L5,266.21,178.74,186.82,269.66
1987-09-13 09:26:45+00:00,L5,270.67,185.68,192.54,274.31
1987-09-20 09:32:42+00:00,L5,268.10,179.02,192.59,272.33
1989-01-05 09:29:52+00:00,L5,,,,
1991-04-24 09:27:46+00:00,L5,268.53,177.47,194.72,272.43
1992-04-10 09:29:42+00:00,L5,,,,
1993-06-16 09:28:14+00:00,L5,261.97,187.39,191.97,266.58
1993-07-18 09:28:08+00:00,L5,261.03,179.46,189.96,267.61
1993-08-03 09:28:08+00:00,L5,267.92,179.21,190.29,272.11
1993-08-19 09:28:08+00:00,L5,262.96,168.49,190.28,266.43
1994-05-02 09:25:29+00:00,L5,266.71,185.45,183.49,271.23
1994-07-05 09:24:11+00:00,L5,252.91,170.94,197.80,258.43
1994-08-15 09:17:16+00:00,L5,267.36,178.63,194.07,270.74
