,dates,nzd0097-0000,nzd0097-0001,nzd0097-0002,nzd0097-0003,nzd0097-0004,nzd0097-0005,nzd0097-0006,nzd0097-0007,nzd0097-0008,nzd0097-0009,nzd0097-0010,nzd0097-0011,nzd0097-0012,nzd0097-0013,nzd0097-0014,nzd0097-0015,nzd0097-0016,nzd0097-0017,nzd0097-0018,nzd0097-0019,nzd0097-0020,nzd0097-0021,nzd0097-0022,nzd0097-0023,nzd0097-0024,nzd0097-0025,nzd0097-0026,nzd0097-0027,nzd0097-0028
0,1999-08-26 22:04:44+00:00,193.1477235757123,197.14367081584302,184.76682305894158,164.6623975516178,159.7833256092781,166.29440129391787,172.9447548498974,175.05545253143708,176.11334152057177,179.78057125486856,188.44610158044406,193.64660363160144,192.18441727992402,193.4551550025151,188.92381229554493,188.67163500876774,186.65640411758142,185.1704373562497,182.65140939109446,186.482988616583,182.1926881836258,180.1198020369056,,,,,,,
1,1999-09-27 22:04:48+00:00,173.735747652822,181.7283957854765,173.5590331635689,161.4822506985948,154.5337174551691,154.7380721300167,170.36234324019972,174.68290682767733,172.43830295812631,178.88518683007428,179.9756223488683,183.1521546166779,185.14218124558852,182.77533039872748,182.03511684958363,180.9445093184767,176.60649808584196,180.22376939288034,177.93178561767667,173.39809791204036,176.63176910990776,170.9964170821529,171.78949928523997,170.30977566011853,172.34153844351573,171.32212136269936,167.78269392773427,177.53202481082891,195.9625281672239
2,1999-10-13 22:04:48+00:00,173.09257420428983,183.14701380506722,172.53686864411515,156.38215598607948,146.67966474147238,152.01403045057268,157.756579441991,166.10652062379938,165.01354103609395,171.926020811937,180.07551180834193,179.88946660936358,179.70442218750142,174.5604441272421,176.31189727262142,,,,,,170.7122468846586,163.9404523783596,165.85111068943868,164.70715086254913,158.45567293181657,159.65569642987165,162.45740081041893,,
3,1999-11-14 22:04:42+00:00,182.11512788979869,193.30364586547154,169.0543199470755,153.59256006438036,146.42275254123456,145.37170065939893,160.29389007414144,163.41293702428396,174.38465346787862,177.57848047467928,182.10871008622348,187.0853215876581,183.93038512705166,179.72435826972105,183.09207697220415,176.90320963362825,174.52962862602305,173.9068625290691,176.66008183127047,171.67132440421193,168.18689625569186,164.34433217045412,162.68838948794223,169.02181267388787,168.45734129513949,172.31293230288566,171.45908658963867,174.84449696794573,200.80132613081273
4,2000-01-17 22:04:35+00:00,203.2630054955099,199.6564459615667,178.6915061837903,160.50057360527177,159.5675660172546,159.88537225673116,164.87546729626763,172.3407979767216,175.9252093882179,185.51732864188483,190.27807247817006,190.92692680752418,191.92018310181402,186.87314149906396,187.5341310862499,187.4511453843018,187.5702533085482,184.4611519696838,184.40469236758008,183.64845442340106,182.17804009641728,181.0914706014527,176.80675715313268,178.062873768382,176.84865431452738,179.65776733051013,179.81263647468361,187.6060092114334,230.71590141444085
5,2000-05-24 22:03:46+00:00,180.10123949328923,188.62658416692514,176.90010905587258,156.76359792958786,159.44092412888438,158.44751621206285,160.4394050167808,169.07972830637638,169.22010615995845,177.52714124476574,184.02806784113176,186.72511481872542,182.07835168394286,187.58594115832216,188.4695678471981,184.89875784614526,179.99834665222812,176.52322465743896,179.0894965145191,173.79087181257512,171.47344645820073,172.65110705572587,173.16751680463688,172.58398062298633,175.7528734069052,177.3552951507553,171.01229667680673,177.7774485659884,196.83013116806643
6,2000-08-12 22:02:54+00:00,199.07614857055995,212.180993155887,185.60162660024176,166.5822712376274,157.47499829682968,166.5278461946631,175.12060460061963,176.75751734889266,182.04492892558957,176.93578070890842,189.78668333008704,192.19254196616134,189.41774948778888,193.26265453797754,185.98010399662,181.3360889731917,190.15564596754655,188.6293534301327,179.90033439308442,183.2803987677535,180.2363242984964,168.475351838684,171.54150956846695,185.56966489343228,184.73151636209346,175.67926966312305,175.33466643650925,183.5108131325034,212.26025213454733
7,2001-01-03 22:02:12+00:00,188.92513918882165,199.97339383426106,185.16329888011109,163.05952934186726,149.73622678035593,164.29668590386106,167.39628520830496,171.47121502236448,170.92585463060104,168.76212087577994,169.02395511364787,181.38652765891834,179.1615262877491,177.0503254703252,178.81275534183598,178.72950024682478,180.00994932562008,172.53723556785474,169.9833832004647,170.70038394441195,,,,,,,,,
8,2001-03-24 22:01:59+00:00,176.37171135987805,187.94408940828507,165.79093854470534,153.50707305703045,149.2558942211789,150.73533096065665,153.67382651407166,155.75453414051756,161.46644816176897,169.19783002557352,167.3364918101247,170.32387968008882,166.0222357334731,164.57877253700178,165.56346473073924,164.02050983771147,,,,,,,,,,,,,
9,2001-06-28 22:01:09+00:00,180.25045034406367,188.46647976510636,175.09572791025687,157.81696575956036,155.64148583804027,152.01177108074108,169.02673637886852,168.73234818176968,176.69287854322232,174.60040442969859,179.7696395129414,185.00211709602604,189.71341539448989,187.08592449136665,185.19217966864576,185.62577671419982,182.58973066893182,182.38327610916238,177.8166363865982,175.44474436138225,171.38396162108745,175.93680242728794,172.53143241016252,172.19131654426877,165.70355074239848,168.80504537485814,173.91048914039916,,190.7819918365942
10,2001-08-15 22:00:38+00:00,205.9407838433397,,186.87340459918698,170.81563861199558,161.72730391964478,168.11050671581188,170.71670273376364,175.79256455442794,182.5896993331253,184.06083990234862,183.59771820122938,192.92630127452594,194.9990495444149,190.06008462414042,187.71846567053757,188.03913439375467,190.4449512013622,182.8752917674674,183.06186216628333,181.10717983324116,171.6005071545649,170.97687717751572,168.10345517916056,167.1483367601904,170.26307174170782,179.34248195632708,185.32964652246304,192.45706506722905,199.40543660552058
11,2002-01-22 22:00:40+00:00,190.3752690014643,194.49532510814723,178.48684655430029,162.2577706331518,157.554448727359,160.23838797508546,166.13710525660514,171.5552342967262,181.7070435606077,184.22402221560174,185.44309449696937,192.64770067969744,186.68871542971678,185.04328888696833,187.88047529355796,195.72757298097778,188.9087085748065,183.8013068782739,177.4271478296483,174.5738532486531,172.87203571920594,176.74058915102685,177.8727937431685,183.95319901879432,177.0231249859387,178.77631118314326,173.69932847319075,177.59361051292112,196.82817198133364
12,2002-03-27 22:00:37+00:00,175.28327059152292,180.28888932841664,170.1749499253617,151.30287294155033,146.00796271883144,154.90719516038,154.99547311359046,166.46402834990099,167.68975253807344,174.53542232820564,180.53487478945146,181.63273206882448,179.34287721801917,178.86987177168882,179.0742688496675,173.71152446009205,174.84735739688318,168.7446080384652,164.8662609029739,162.63840773754097,162.83028259090574,162.87675041112263,161.95523677847058,164.37499910056215,162.19853902262568,161.56449320546608,155.2456604601488,171.09181559983801,195.00607281797173
13,2002-07-17 22:00:08+00:00,189.6083491626057,198.66330123922526,177.4850253718712,158.56640844199845,157.83353309319256,158.561663918605,162.44897493483484,165.78421114641503,178.97983700522855,184.77983969949224,181.08747835557716,187.79594749066632,181.6695270254366,182.77320645083762,182.94160057715618,187.05435826599708,183.76651896706534,185.088639105649,185.6798741985741,180.72780557021315,179.47569935352286,176.05439728604873,172.77236798057146,174.1869475728118,173.33967522069196,170.71976171492324,179.78382230390318,,185.7571681672621
