dates,tide
1999-09-27 22:00:00+00:00,0.94
1999-11-14 22:00:00+00:00,0.38
2000-01-17 22:00:00+00:00,-0.71
2000-05-24 22:00:00+00:00,0.22
2000-08-12 22:00:00+00:00,-0.47
2000-09-13 22:00:00+00:00,0.16
2000-10-15 22:00:00+00:00,0.89
2001-01-03 22:00:00+00:00,-0.19
2001-05-11 22:00:00+00:00,0.7
2001-06-12 22:00:00+00:00,0.11
2001-08-15 22:00:00+00:00,-0.88
2001-11-03 22:00:00+00:00,0.84
2001-12-05 22:00:00+00:00,0.81
2002-01-22 22:00:00+00:00,-0.21
2002-02-23 22:00:00+00:00,-0.55
2002-03-27 22:00:00+00:00,-0.09
2002-04-28 22:00:00+00:00,0.84
2002-07-01 22:00:00+00:00,0.02
2002-07-17 22:00:00+00:00,-0.34
2002-08-18 22:00:00+00:00,-0.82
2002-11-22 22:00:00+00:00,0.82
2002-12-08 22:00:00+00:00,0.88
2003-02-10 22:00:00+00:00,-0.23
2003-02-26 22:00:00+00:00,-0.55
2003-07-28 21:50:00+00:00,-0.02
2003-08-05 22:00:00+00:00,-0.25
2003-12-19 21:50:00+00:00,-0.71
2004-02-05 21:50:00+00:00,0.37
2004-05-03 22:00:00+00:00,-0.26
2004-06-12 21:50:00+00:00,-0.75
2004-06-20 22:00:00+00:00,0.55
2004-07-06 22:00:00+00:00,0.7
2004-07-22 22:00:00+00:00,0.51
2004-07-30 21:50:00+00:00,-0.38
2004-08-07 22:00:00+00:00,-0.07
2004-09-16 22:00:00+00:00,0.74
2004-11-11 22:00:00+00:00,-0.13
2004-11-19 22:00:00+00:00,-0.18
2004-12-13 22:00:00+00:00,0.99
2005-01-14 22:00:00+00:00,0.97
2005-02-23 22:00:00+00:00,0.37
2005-03-11 22:00:00+00:00,0.88
2005-03-19 22:00:00+00:00,-0.36
2005-04-12 22:00:00+00:00,0.79
2005-04-20 22:00:00+00:00,-0.5
2005-04-28 22:00:00+00:00,0.73
2005-05-30 22:00:00+00:00,-0.25
2005-06-07 22:00:00+00:00,0.29
2005-07-09 22:00:00+00:00,0.59
2005-07-17 22:00:00+00:00,-0.84
2005-07-25 22:00:00+00:00,0.79
2005-08-10 22:00:00+00:00,0.49
2005-09-19 22:00:00+00:00,0.79
2005-10-05 22:00:00+00:00,0.73
2005-11-14 22:00:00+00:00,-0.24
2006-03-14 22:00:00+00:00,0.37
2006-04-15 22:00:00+00:00,0.65
2006-05-17 22:00:00+00:00,0.63
2006-06-10 22:00:00+00:00,-0.27
2006-06-26 22:00:00+00:00,0.34
2006-07-04 22:00:00+00:00,-0.42
2006-07-28 22:00:00+00:00,0.66
2006-09-14 22:00:00+00:00,-0.08
2006-10-24 22:10:00+00:00,0.72
2006-11-25 22:10:00+00:00,0.83
2006-12-03 22:00:00+00:00,-0.25
2006-12-11 22:10:00+00:00,0.29
2006-12-19 22:00:00+00:00,0.11
2007-03-09 22:00:00+00:00,0.54
2007-03-25 22:00:00+00:00,0.0
2007-04-10 22:00:00+00:00,-0.03
2007-05-12 22:00:00+00:00,-0.81
2007-05-28 22:00:00+00:00,-0.58
2007-09-17 22:00:00+00:00,0.42
2007-11-20 22:00:00+00:00,-0.71
2008-03-11 22:00:00+00:00,0.97
2008-04-28 22:00:00+00:00,-0.14
2008-08-02 22:00:00+00:00,0.54
2008-08-18 22:00:00+00:00,0.61
2008-09-19 22:00:00+00:00,0.92
2008-12-16 22:00:00+00:00,1.07
2009-01-01 22:00:00+00:00,0.73
2009-01-17 22:00:00+00:00,0.19
2009-01-25 22:00:00+00:00,0.32
2009-06-02 22:00:00+00:00,-0.8
2009-06-18 22:00:00+00:00,-0.79
2009-07-04 22:00:00+00:00,-0.59
2009-07-20 22:00:00+00:00,-0.64
2009-08-05 22:00:00+00:00,0.04
2009-09-06 22:00:00+00:00,0.64
2009-11-25 22:00:00+00:00,-0.18
2009-12-03 22:00:00+00:00,0.81
2009-12-27 22:00:00+00:00,-0.5
2010-01-12 22:00:00+00:00,-0.22
2010-01-20 22:00:00+00:00,0.68
2010-03-17 22:00:00+00:00,0.7
2010-05-04 22:00:00+00:00,0.22
2010-06-21 22:00:00+00:00,-0.85
2010-07-07 22:00:00+00:00,-0.75
2010-07-23 22:00:00+00:00,-0.57
2010-09-25 22:00:00+00:00,0.69
2010-10-11 22:00:00+00:00,1.02
2011-01-07 22:00:00+00:00,0.96
2011-01-15 22:10:00+00:00,-0.43
2011-02-16 22:10:00+00:00,-0.34
2011-03-12 22:00:00+00:00,0.1
2011-04-05 22:10:00+00:00,0.63
2011-05-07 22:10:00+00:00,0.65
2011-05-23 22:10:00+00:00,0.19
2011-07-10 22:10:00+00:00,-0.84
2011-07-26 22:10:00+00:00,-0.71
2011-08-11 22:10:00+00:00,-0.61
2011-08-27 22:10:00+00:00,-0.57
2011-09-12 22:10:00+00:00,0.19
2011-10-14 22:10:00+00:00,0.73
2011-11-15 22:10:00+00:00,0.8
2012-01-18 22:10:00+00:00,-0.57
2012-04-07 22:10:00+00:00,0.53
2012-06-26 22:10:00+00:00,0.12
2012-07-12 22:10:00+00:00,-0.51
2012-11-17 22:10:00+00:00,1.17
2013-01-04 22:10:00+00:00,0.31
2013-02-05 22:10:00+00:00,-0.56
2013-04-26 22:10:00+00:00,0.44
2013-05-12 22:10:00+00:00,0.65
2013-05-20 22:10:00+00:00,-0.71
2013-05-28 22:10:00+00:00,0.96
