dates,sar2231-0000,sar2231-0001,sar2231-0002,sar2231-0003,sar2231-0004,sar2231-0005,sar2231-0006,sar2231-0007,satname
1984-06-07 09:34:18+00:00,218.33,212.5,,,210.24,221.68,209.26,206.81,L5
1984-06-14 09:40:12+00:00,215.82,207.56,221.65,212.0,203.06,212.63,213.62,199.29,L5
1984-06-30 09:40:25+00:00,196.71,191.09,218.21,204.37,197.74,204.06,201.61,196.76,L5
1984-09-11 09:36:14+00:00,208.33,196.54,216.16,214.19,210.43,211.28,,174.5,L5
1984-10-04 09:42:01+00:00,,200.32,,,,203.02,203.99,,L5
1984-10-13 09:36:13+00:00,193.31,176.95,,194.28,206.21,207.65,124.95,159.37,L5
1984-10-29 09:36:08+00:00,,176.47,195.12,196.48,205.31,205.3,114.42,129.26,L5
1984-12-07 09:41:55+00:00,,160.09,183.11,187.02,203.24,208.93,112.78,114.32,L5
1985-01-17 09:36:29+00:00,,165.71,177.01,188.74,200.65,211.33,101.1,94.4,L5
1985-04-30 09:42:06+00:00,194.87,175.51,192.27,206.5,200.57,202.43,189.31,179.13,L5
1985-05-25 09:36:15+00:00,215.67,204.79,223.3,210.29,204.48,208.51,203.24,209.17,L5
1985-06-17 09:42:00+00:00,193.26,174.82,193.93,206.26,192.66,198.44,188.09,191.35,L5
1985-08-04 09:41:41+00:00,199.7,184.49,203.1,207.15,203.4,206.96,192.4,191.33,L5
1985-08-13 09:35:48+00:00,220.26,197.72,227.7,,210.76,215.23,204.4,205.22,L5
1985-08-20 09:41:31+00:00,204.36,195.13,217.59,210.54,205.27,197.67,,,L5
1985-09-05 09:41:19+00:00,201.13,190.42,218.95,204.12,201.95,207.36,174.71,176.28,L5
1985-09-14 09:35:25+00:00,201.26,191.7,214.82,197.82,210.39,205.75,206.92,194.13,L5
1985-10-23 09:40:46+00:00,,169.22,190.41,163.64,,202.6,118.54,,L5
1985-12-03 09:34:19+00:00,,163.25,173.91,196.43,211.11,215.38,110.7,,L5
1986-01-20 09:33:24+00:00,,166.88,170.92,188.35,208.47,218.07,108.02,,L5
1986-03-16 09:37:58+00:00,,178.31,219.86,198.34,202.19,213.01,123.82,159.35,L5
1986-03-25 09:32:01+00:00,200.43,184.08,207.31,204.67,212.9,208.64,126.99,159.42,L5
1986-05-03 09:36:54+00:00,219.13,181.05,215.53,198.53,192.86,207.78,204.1,206.1,L5
1986-05-12 09:30:53+00:00,224.16,,,,,,,,L5
1986-05-19 09:36:28+00:00,233.76,,226.63,,,,,,L5
1986-07-31 09:28:19+00:00,,,,,213.22,221.16,202.92,197.6,L5
1986-08-23 09:33:15+00:00,199.57,184.69,219.4,199.11,206.65,210.07,201.57,191.32,L5
1986-09-17 09:26:37+00:00,205.77,183.19,,202.96,207.98,213.58,213.99,193.33,L5
1986-09-24 09:32:11+00:00,,182.19,203.59,202.01,203.32,205.92,131.13,159.64,L5
1986-10-26 09:31:07+00:00,,164.52,186.98,197.13,197.01,198.51,114.71,144.37,L5
1987-01-23 09:26:04+00:00,,163.31,179.96,193.9,203.03,208.62,102.42,,L5
1987-02-08 09:26:31+00:00,189.97,168.89,189.69,188.06,201.66,206.41,110.56,114.21,L5
1987-03-03 09:33:20+00:00,203.78,177.41,191.57,200.75,203.61,207.57,130.35,,L5
1987-04-20 09:35:01+00:00,217.02,190.69,,211.45,207.12,213.48,,,L5
1987-04-29 09:29:30+00:00,,,,,213.17,215.35,,,L5
1987-05-06 09:35:29+00:00,199.58,179.75,207.87,211.86,203.34,199.67,,,L5
1987-05-22 09:35:55+00:00,197.99,179.73,188.49,207.51,200.25,201.19,172.53,182.48,L5
1987-06-07 09:36:18+00:00,236.3,,,231.45,,235.62,220.53,223.22,L5
1987-06-23 09:36:39+00:00,196.81,187.01,204.9,204.75,198.05,202.68,183.89,195.37,L5
1987-07-18 09:31:20+00:00,223.89,212.48,,227.87,226.1,220.58,216.4,215.96,L5
1987-08-03 09:31:49+00:00,209.72,203.72,223.95,,220.41,217.84,201.17,192.54,L5
1987-08-10 09:37:49+00:00,194.84,184.54,207.13,203.31,200.08,203.21,201.96,196.14,L5
1987-08-19 09:32:18+00:00,208.63,190.52,222.12,215.72,214.87,214.25,208.33,192.11,L5
1987-08-26 09:38:16+00:00,192.32,184.56,217.37,204.12,198.59,200.76,194.04,195.78,L5
1987-09-04 09:32:43+00:00,212.26,194.04,,205.91,210.94,217.0,218.55,206.09,L5
1987-09-11 09:38:40+00:00,208.16,191.28,,205.31,210.28,210.39,218.47,206.94,L5
1987-09-20 09:33:05+00:00,,189.35,,199.98,209.27,209.92,217.53,206.94,L5
