dates,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178
1999-10-04 22:10:38+00:00,,,,,,,,127.49301535445417,121.4352197089517,139.81608575103465,,,135.0516099625588,,,141.2618911714916,,135.70334279772976,,148.4148110591605,150.53144600556638,142.44740038205956,141.80037483149192,130.30305381889494,118.96963281640879,124.03972520694683,,,,,,,,,,,,,,,,134.90997844533888,131.73451416463357,143.99181392803018,146.9222026761747,150.8568641741357,149.94455109491935,152.39830908887757,158.20484425692933,157.2726304525801,152.2140775726675,146.9942368665622,161.87023423671158,174.4360938457749,163.1506071878184,153.1908298906845,144.64693221176262,149.05300044237435,151.0776614451115,147.44758560695504,138.84322980747507,148.3821774662655,146.93263408933743,148.64355936620515,151.42047984558707,137.16822352595818,146.67784101493996,155.87836608675875,161.38146165901725,146.03735908220634,149.5756521300224,145.17638305507234,138.88074720290422,135.2013868151725,136.17444180786623,138.8879019185508,142.59644842135287,145.86204394243336,166.78354306633864,158.53453501393867,157.4452691109663,153.5877403860324,160.83672957018035,162.84067005504363,167.34226753054494,159.5237102879699,149.32336622662788,137.05153712833362,124.23891755287315,117.50174011191018,134.78853925999073,129.8240051491177,118.14323869793765,111.23889376435196,123.50840660105462,114.27751646859059,116.52619140862353,117.38124613252847,121.07916470384637,108.12204730218178,117.51444970765041,125.84515356108999,141.63411455886884,146.73137792101824,154.17975712249853,142.00259145285625,142.64745416020742,,155.39684749417825,133.38459985457473,155.89949976131223,162.79188110538973,180.07097545478825,,167.4122576087915,,,,,,,,171.71993791548445,,,,138.35335957603843,,,154.15455517897206,,,158.1426572875984,,156.32243635022363,154.4229825154359,,154.0644700440724,,140.55043367517817,,,163.75388444100557,,160.302126601625,,172.667595732744,,,191.27429123017836,,198.7590776433001,194.27289541802836,,,211.1553075411046,,208.24487720249172,215.58911992161313,,,,,208.7256151272537,208.15910438360865,203.2542379602703,,200.42800573285615,,,,206.0235914024969,,,,,,,
2000-02-09 22:10:19+00:00,,,,,,,154.3258139404195,164.74776577058154,163.1301094220601,163.9420023959995,,,172.47894666031803,,,161.76023845829826,,165.20000376798188,,,,,,,,,,,,,,195.19560296455055,188.96006258260078,186.04892047768217,187.98132877316374,191.97453272974255,203.14739384543466,201.26973993479524,203.74560393027167,198.06880513144628,184.37372556343797,187.4368182970924,182.59264818172895,198.4741406867289,197.15539977846367,199.45866824641507,196.64638655472532,198.78004093932242,213.2194093070044,206.5236910535036,206.27571581779446,201.3797034032709,214.3391022546851,209.53369196084412,210.07415756947452,215.51999658558165,215.6279431636693,211.6627818202473,207.92814221363048,201.32932206554813,194.253068660812,195.42235885531042,194.2774587121266,198.0632119508676,193.30999185027798,185.9406966656946,189.35348948036554,207.63610397956978,207.06962449823553,203.2852995431394,193.4643610113069,198.05582070211756,193.0808720451832,188.80512789587806,191.42039476053927,202.63800563189096,195.45802359174448,200.4771702119976,203.84861630309325,212.3002713546875,205.4208446159079,214.60010475828625,211.62616475430625,214.75844963182524,217.24033771323158,214.18642974777023,199.70245936246607,182.54561691843944,165.67064921941468,162.37868605411552,167.78080155849966,168.1936586701657,153.25987742921694,157.86196134727288,169.5715163360954,167.44322608084525,165.69808388692084,170.47382813599873,161.7517001641989,150.75351424198516,152.9482469558934,171.677465325322,172.96516548256062,192.33590811721805,195.0847118568576,186.33767283917516,179.5803823628556,,185.81558248070988,156.5552148730306,171.36666970304955,,,,,,,,,,,,,,,,188.42918661151447,,,177.40664507031866,,,203.37456852935583,,190.84765402938802,182.10595397947174,,168.1914222783112,,171.53545533015614,,,185.6332395912439,,196.26199567011759,,207.28944529500063,,,219.6629221421082,,227.03127994735942,215.13273476361783,,,230.13148810654644,,248.2365674084787,233.14100738144828,,,,,230.0357308985944,,,,,,,,,,,,,,,
2000-04-29 22:09:53+00:00,,,,156.76613512115537,134.56908845474305,,125.20993905017446,127.5879048801715,129.6768756926597,129.85974521253436,,,143.29845381357134,,,152.88187501668708,,165.8607776756693,,179.96571374807272,181.0670311302377,178.98789408461198,177.72664159944824,157.42965601044313,141.70630592785207,157.812382908072,156.13102546316154,157.81516077654842,160.92739722496702,163.9424913317692,163.8215857618521,154.32573106972208,154.12936214715668,155.02299961744532,153.81184461921876,159.81504595420736,165.00501798986696,170.66436967358163,165.12411405519165,158.21992513025842,148.08879582823454,150.84127447828982,160.99727392155245,167.04644130251066,176.67545251022653,174.5160989938136,168.17875197159685,165.91623499043752,168.45045441760843,173.943691406547,166.52083449778937,171.26684695022894,183.27439885013624,197.63576295037169,194.09881118526857,195.29357545540734,183.87424085736387,182.3715277314344,183.7004441911737,178.3344279024216,174.5680781565,178.0492077866793,170.25529357085512,166.67200927428175,171.36338390978625,164.07759837337392,176.14111693474544,185.38466805730664,190.91484053467963,191.3899265166015,179.3893146642544,176.27451459408405,166.9780904437493,161.97995980063712,159.9442948470878,173.70390311919127,169.1067961071403,170.66173418068504,186.34687678899115,195.98997114584984,186.44755021830193,196.05833539247524,200.37139164352197,205.70539643822102,202.56379531406554,200.2774402559127,181.3339090918417,176.59662677168353,152.93485028231703,151.88379713230577,152.33475016915182,154.90820818454404,138.8903107365475,152.0071971228214,152.26422395739354,152.93247130478153,151.41830353787662,166.82208637639667,157.01001595293977,142.61960547913364,135.64162742571645,170.53397503595582,174.58941087458652,180.5970432576059,190.8660717565276,179.65484164268153,179.04325083126406,,191.82476462639062,176.10190854577777,195.18474130635792,208.06797623773986,220.71715260080958,,220.48558501124626,,,,,,,,212.11119797105115,,,,190.23680985641795,,,186.4541442561818,,,195.05948892220005,,191.54707464509983,182.40113272704494,,172.9659018614835,,176.20607577386764,,,186.10892973859478,,186.96874842752956,,209.22068730689605,,,216.79868478369187,,222.8210379255958,216.146056387306,,,226.00227091220214,,234.8628462066479,231.17448346978512,,,,,228.130009127255,224.2025116283885,209.7969436148072,220.26083533923128,216.47247012855706,222.51359544948954,,225.85585517229003,236.9894834058909,226.73212571892145,,,,,,
2000-09-20 22:08:03+00:00,,,,141.45738322742642,103.82710335620226,,,,,,,,132.08182474456785,,,138.62851483313912,,144.24341469016048,,156.29159236825646,163.30139050553888,157.13891648637428,157.36223549174323,147.29980638407818,139.36252006128282,142.69084331415357,148.91815010046165,151.07210151947962,147.9667025419316,163.77139115926406,160.6119496421779,159.9368285528686,153.68264321402253,152.92078100659538,152.56283140001756,155.18574844789637,166.00536596139867,161.19008789464613,164.61287967266023,163.70812708188478,152.52829933892272,157.73563339265536,153.70568635661283,159.3268176516698,161.82476917261283,161.70473936478533,159.90820812338748,165.48547885942497,171.24944390388026,170.499451787471,175.02064763570974,177.64685247528115,195.5927046464065,192.86303443097194,193.45618272845869,182.32567842200638,175.45047527234883,169.39356845418615,161.85234386571045,155.7431698608385,149.7541779371788,162.46789806645208,158.4060144768557,167.13559788755342,177.4125691615929,174.3966465514039,171.59688064689314,185.01830209044746,185.06039069713222,179.82356679821376,169.5111936955941,165.12397204262152,163.48330968094052,159.2759339518296,152.85582633919898,172.91458801996106,171.5433151707472,169.206061801056,175.0778007952515,180.91839468313745,174.18785248812682,181.43482256131338,175.13031984143075,177.3955582242497,175.49147052787734,175.21374074928792,179.0374889196234,170.5277182423777,152.09323060617527,147.7631640510974,151.069276192734,148.65656719479315,141.1048815716468,140.19123178733273,137.9853325110707,140.29837604422275,128.63729300322973,133.56893088225945,128.0465143600708,,104.02598223544932,96.79263728111026,100.65672650720342,128.4199059715558,139.24771192566078,159.849966020885,165.19148662156348,,185.81215489732043,172.3035029476282,173.03527623306383,179.9932242363393,193.1515239974201,,186.91873558544722,,,,,,,,201.66263477325285,,,,,,,101.59413740103687,,,135.18803379174403,,152.14656072327446,161.14831381158564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-26 22:08:07+00:00,,,,164.33315087065998,,,,,,,,,,,,,,,,,,,164.40652542315945,162.7183441884681,163.22405949110825,168.3702492802519,174.17379415887012,174.70494618124144,171.6396990703976,179.67393462179382,185.07336424349162,187.71561582489065,178.6465362416814,176.41022312351302,175.75925255614646,182.1072366492596,193.35629625721558,192.48206179454507,191.50506558608376,186.6268973137758,173.92320255987968,175.8929317106845,174.15678626381424,183.5017409010146,185.7406565070921,179.54520678673046,179.7959874621506,185.99630964187455,194.00215455416102,198.0410248631105,192.4689870717459,198.35866534653226,204.31576737768253,202.22977499804702,198.494663330261,208.0302406348955,208.12854932854216,196.23267568177292,189.08673056579858,184.45461011897808,179.44351869157217,179.6082340070562,187.71852650450833,188.31005760165294,197.02554636326084,180.1547611445167,191.18287426269282,202.658389930506,206.79959537974653,193.1483462680169,186.023446376786,180.81318218679772,188.43405870110945,179.96930138121053,182.15135923821816,190.40338750962263,192.46924981092954,193.90187783720052,200.3692150286106,211.1643752953041,201.59006879451417,211.1140521476322,208.98201252653516,204.6780561709941,202.3324833007196,203.5337821668684,189.87577072698846,177.82936563140146,166.90833213336015,161.93102270021026,167.31907958605933,161.7108459045466,152.9001813873309,148.670850192152,165.6939358311903,162.4152586186725,165.16961095638243,153.88450368226526,154.35688124261017,130.76178884683458,138.5393792154406,152.85064147832443,166.74285911685857,183.03930626364766,191.1702711117801,187.30575663302918,193.57595588626657,,206.1482135195389,191.8300363188818,197.83805148941394,200.15139486656352,209.4999483162261,,215.51199340933252,,,,218.07226483676027,,,,216.3728354511393,,,,170.23139848621042,,,167.56583053248767,,,188.24182470931623,,174.01041908707273,187.90855573374859,,169.96695746509667,,180.03935025429968,,,187.54695828566904,,199.3700091076135,,198.33967262123434,,,,,,,,,,,,,,,,,,257.4488696215099,264.9990787646396,249.36393030358386,257.3983591144843,248.37464451845224,,258.32393236411247,272.48131950798665,259.49871851953645,,,,,,
2001-06-03 22:07:16+00:00,,,,130.34098115174731,126.88699531903478,,112.9963792042962,109.74329620773838,104.8933128265846,103.41295011240368,,,118.17090980614927,,,126.95696315834863,,130.70498792818614,,138.4553949409328,143.4532782077874,139.76519211459907,144.17229681888435,127.75931610821294,121.04222905596687,126.66173400771808,130.78934663795502,137.76058872669296,130.25796546332234,143.01221919391497,142.20215844175556,133.94159819888526,139.46466985879536,146.1417191997607,143.1331723430949,142.16732770736502,150.88960111225276,152.36465618222846,145.6579098703285,145.96590823657323,128.90184560802896,135.42890222752905,131.12102982202595,144.56803740690833,138.61876978928265,140.8556087557879,150.30372225952252,145.38580482247818,154.04744613482947,150.58434601782048,150.35318089511125,148.69040372178364,163.98088507821842,171.90317343245925,169.1821624879064,169.33632141760123,146.87599236204431,148.81878946785122,143.88462828839516,142.38157870060934,129.56270803562305,151.38249590738383,153.208825899156,154.44049494150983,147.9087785660419,139.85335295391005,149.30987095981652,165.82267018995756,162.52259064374815,148.69879547525812,143.0558138963716,138.6950523268611,142.78105342478983,136.45573136106808,139.3475165252931,144.65222088507034,152.48509929068572,153.96466424256147,165.67700368484253,166.20960990924488,160.7682204120525,157.79805496793665,165.911732312864,159.4534894812241,166.0737474873003,154.9519732373722,150.8364828383191,147.7049039338012,130.97125239633348,124.71350534663108,132.14904823039817,128.55595645540765,116.40666504780972,126.56513093056654,135.7733541480897,133.36524612441568,119.92793151198379,121.95400799120222,116.6571218705196,110.34186665995027,106.19936125730518,123.61127945426938,131.17790623538139,146.60129853324202,145.5967824173648,148.87272296479074,143.4928987119378,,166.93037508811943,156.29460597496455,158.75436008396872,171.50802532315888,173.5758098487924,,166.45457328247272,,,,,,,,190.13746204074616,,,,139.75750256102938,,,126.92297626582912,,,154.7465465435751,,152.1158173750669,141.81979032022429,,123.50222176431943,,139.72266199240423,,,150.7200801063236,,157.51427225683682,,175.81994263444395,,,184.27730005118934,,182.52181719662119,182.0210615611772,,,191.73149044121203,,200.68520173929605,179.3185633236028,,,,,204.8513946569693,210.83602784923843,213.84594092689048,214.36462634864785,193.47948898366164,189.39324470418495,,192.22346582954629,215.78402729651037,202.4385773032228,,,,,,
2002-06-22 22:06:03+00:00,,,,157.94200576337732,151.29879844818487,,153.87814505428958,151.86049668311338,145.14608590163715,141.9121303999245,,,,,,157.17482741120554,,,,,,,,,,,,,,,,,,,,185.5263529545503,183.35978414968727,190.76474113696665,185.0693381889987,175.50799931447065,164.65174221526584,163.78734364572463,163.79167265430846,170.84753877477402,178.26103746852135,158.916361309874,164.671594921211,173.07715420775216,181.12782270894255,182.4948905432449,177.00159459784223,185.21665395342842,200.98118176764575,206.40728186049526,207.80821475691937,208.53532691123104,200.10926183302408,190.66373372561645,179.10257583916544,166.39701791619075,158.11085302069176,,102.33865604043316,60.69061874740551,,155.9290741995881,172.5627455710753,190.39180744308382,204.17184156867611,183.0217470390342,179.02083365415876,172.20249334544832,165.42684708194693,165.0845277342529,164.89762078150738,166.819632797081,175.33629559943282,168.86380930230726,188.8453919912942,204.77370237971817,200.57211366334545,197.5800299252681,202.2820180732572,201.91128645708707,199.23346172909245,194.88048125119417,180.2869435376675,175.42514200930933,155.65244254114882,155.5501442138371,159.77816446834484,148.33863281556592,145.8927194128958,148.7295995869308,160.86028160093537,167.59236378595196,167.5165550832079,165.48156677383318,155.93131648853853,150.6562243761833,149.41587794911155,158.78907668226125,194.64275941504738,177.81654319689196,180.73924334143496,174.8951575360621,176.98201063615485,,191.83507578966243,176.74259291018237,198.3420748600673,204.7809068068888,207.68125112020329,,206.09570922441537,,,,,,,,,,,,,,,155.66527916055605,,,166.12313519331576,,165.28121533075335,161.76340652993423,,149.58576557139793,,172.06700340865558,,,176.3469475337672,,174.38923497385318,,181.20392906990477,,,186.75499671820177,,189.32610979162868,193.9479792841014,,,,,198.8427892741687,197.19955263509226,,,,,237.91620170122383,,,,,,,,,,,,,,,
2002-08-09 22:05:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.66802670480416,163.83714757659916,156.49174876166637,160.92214026128923,162.10372817023202,173.02988097869118,166.21550073779554,169.1394675772828,168.6410728842998,151.97386094024935,159.37739322019002,157.87482471234793,170.6941258642729,175.63531072065916,172.2195064247283,172.65822212169118,168.4938180786904,182.3473929818876,,,,,,,,,,,,,,,,,,,,,,,,161.6966326154826,136.3695262567938,,,,,,,,,,,,,,,,,,,,,,,,,,130.15683161355162,127.82921285514038,141.77239895164172,145.16802734753787,157.11163323186867,161.53811459808816,161.2143000805284,154.73078381575704,,,,,,,,,,,,,,,,,,,,152.91079324056176,,,136.63337552957688,,,151.98949464854795,,146.80346864211106,152.93706021241613,,137.3388226721026,,151.59993615946289,,,146.1150447738945,,159.8051633167948,,161.00228833675246,,,168.5156308578917,,180.14101676793422,172.76210467788152,,,185.00080455720263,,193.71666998692547,190.07002062031987,,,,,224.9938728187958,239.59017125123896,243.89609438119172,,,,,,,,,,,,,
2003-05-08 22:06:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.5332254104421,154.32582289188653,,138.26367157708475,140.11387010674846,155.801390159254,140.0942095920421,149.24888958209553,159.07904094236616,152.9225092936941,164.99011838389563,162.05391957878305,175.76520311699437,191.91999143179052,195.87489017979632,193.27826532495217,188.6802147494124,175.3344648518445,161.0297567137064,160.89937496987392,154.72470314306534,151.25376161850738,156.02223330725553,164.09230289870007,145.42262786787924,166.63923019575805,156.41580338197772,164.10733653835092,174.89380575833655,183.14412627278458,173.8463510325631,166.15319704986894,166.01194988051836,161.83275102793803,157.88677699857254,164.71749483500716,171.17442186520304,172.47370813289896,178.80399017474568,197.8917131389432,199.7770148970822,192.42646465989134,194.81895252309357,192.21264069053095,190.92969007359645,193.91862621559153,184.12685053597653,178.00528692066564,171.05571070415857,154.69635439097374,153.96294734583572,160.0218814583435,157.0330408164018,144.06855180215106,145.51720381544916,156.76768504458224,155.07626704104018,151.0063229648767,144.41759817550607,146.19163145140996,132.65100444053874,138.15563580876702,150.4816207113392,165.14689848572982,172.1015292414872,179.007426253899,172.70798241190369,175.05150073757443,,192.3353389207045,180.78113237894794,186.4223458735994,193.49309772840812,202.0122628311188,,204.2334432696933,,,,,,,,220.31434775101394,,,,164.76654876695687,,,145.52390972171182,,,155.2865835805994,,157.39853974009247,152.84991748842054,,145.9082955538267,,157.08956165956684,,,169.56345172485243,,173.19530595747926,,173.06756904581218,,,184.3170804324078,,187.6299539422098,188.7513569632041,,,199.0889391379993,,211.80490142014384,202.78155254655502,,,,,235.59829993335563,244.43512878691743,249.8712227644627,247.8548341833852,242.4863214223935,239.87734221880973,,,,,,,,,,
2003-05-24 22:06:17+00:00,,,,116.99659566201468,109.99379487705956,,109.7621663822959,99.89261556315775,91.87021298380749,103.44337672330555,,,103.1563781880584,,,114.63278132489124,,118.26045179540654,,126.49588019574287,132.29269863277074,130.15687607392965,131.00508098300836,114.66232954842617,106.59935553411798,119.1790467252112,117.14727154017812,119.09770646629072,112.73595195982547,130.8888385458904,136.0745047039756,125.05656166457278,127.38158319962797,125.06642872203078,125.77534313630848,123.49872493259143,134.69813896844067,137.68729109376181,137.8810651274395,136.85650917977352,123.78935553473349,135.96848505496217,128.7065117912286,139.05826586213618,140.19329969348263,140.61237012141186,141.023257695317,137.13248901511628,150.77115214913823,146.007143409524,144.75817131891523,143.22220044161827,161.7337979333929,166.84035743779026,166.0046658733176,153.085385061738,138.68263404764238,135.72893400125758,137.36018436627205,135.66979554567817,120.84196761230953,137.02089968644782,133.86958387372832,138.13073485402646,140.41702332567758,137.06845903755615,140.03922077941397,161.1877900566575,159.5152722563255,148.00264402662867,140.04379388068963,144.19810451163855,130.13374832577222,136.13417473519377,134.5508637537387,141.30987889320704,141.1656762649041,145.92563607094849,161.7716784203804,168.36927629606083,152.51189812503236,159.0852226330677,155.78733403188798,167.0163988369344,162.78664270962236,161.3981621312436,146.99084668902125,142.17355205786055,122.27679960689576,124.87081438813047,135.82175427722905,131.0183074149201,119.96812512918959,120.19577768972391,125.13215944341698,129.56615872924968,113.93921332083153,120.89330105526804,117.61282458627457,114.26198081829273,103.00493953438183,130.29471745167027,133.91853048533497,139.72785380152234,147.2508152513905,140.49789171319478,146.71439709581816,,163.41338008719276,153.36573590472688,162.73660615123543,168.81951760012464,177.8169178083059,,172.4830548098118,,,,,,,,186.10757310799121,,,,150.43477254933558,,,119.85587823384475,,,129.49964662031567,,142.03219184629484,134.62684676977992,,128.73624660735143,,137.00290002425518,,,138.69189964614404,,144.11306997262193,,142.7335165338885,,,165.32867081133085,,163.66594919183916,165.6353652964108,,,162.17912030073913,,182.43018514521424,171.93952967304617,,,,,191.16046533781395,208.8468266230633,206.72527876389825,205.6308759047203,194.76257484808332,193.127800132174,,209.5590010710627,222.28571285711476,,,,,,,
