dates,tide
1999-08-26 22:10:00+00:00,-0.77
1999-09-11 22:10:00+00:00,-0.86
1999-09-27 22:10:00+00:00,-0.87
1999-10-13 22:10:00+00:00,-0.15
1999-11-30 22:10:00+00:00,0.91
1999-12-16 22:10:00+00:00,0.77
2000-03-21 22:10:00+00:00,-0.89
2000-05-08 22:10:00+00:00,0.17
2000-05-24 22:10:00+00:00,0.31
2000-07-27 22:10:00+00:00,0.38
2000-08-12 22:10:00+00:00,-0.32
2000-10-15 22:00:00+00:00,-0.71
2000-12-18 22:00:00+00:00,0.93
2001-02-20 22:00:00+00:00,-0.48
2001-04-09 22:00:00+00:00,-0.91
2001-05-27 22:00:00+00:00,0.18
2001-06-28 22:00:00+00:00,0.84
2001-07-14 22:00:00+00:00,0.58
2001-08-15 22:00:00+00:00,0.29
2001-10-18 22:00:00+00:00,-0.89
2002-03-11 22:00:00+00:00,-0.56
2002-04-12 22:00:00+00:00,-0.77
2002-05-14 22:00:00+00:00,-0.58
2002-05-30 22:00:00+00:00,0.01
2002-06-15 22:00:00+00:00,0.12
2002-07-01 22:00:00+00:00,0.51
2002-12-08 22:00:00+00:00,0.2
2002-12-24 22:00:00+00:00,0.27
2003-04-15 22:00:00+00:00,-0.84
2003-08-29 21:50:00+00:00,-0.82
2003-11-09 22:00:00+00:00,-0.71
2003-11-17 21:50:00+00:00,0.74
2003-12-27 22:00:00+00:00,0.24
2004-02-05 21:50:00+00:00,-0.74
2004-04-01 22:00:00+00:00,-0.04
2004-04-25 21:50:00+00:00,0.31
2004-05-03 22:00:00+00:00,-0.73
2004-05-19 22:00:00+00:00,-0.76
2004-07-06 22:00:00+00:00,0.1
2004-07-30 22:00:00+00:00,-0.75
2004-08-07 22:00:00+00:00,0.66
2004-08-15 22:00:00+00:00,-0.71
2004-09-24 22:00:00+00:00,0.36
2004-10-18 22:00:00+00:00,0.19
2004-11-03 22:00:00+00:00,0.51
2004-12-29 22:00:00+00:00,-0.29
2005-01-06 22:00:00+00:00,0.35
2005-03-03 22:00:00+00:00,0.6
2005-03-11 22:00:00+00:00,-0.97
2005-04-04 22:00:00+00:00,0.25
2005-04-20 22:00:00+00:00,-0.1
2005-07-01 22:00:00+00:00,0.32
2005-08-26 22:00:00+00:00,0.73
2005-09-27 22:00:00+00:00,0.47
2005-10-05 22:00:00+00:00,-0.62
2005-10-13 22:00:00+00:00,0.45
2005-11-06 22:00:00+00:00,0.18
2006-01-01 22:00:00+00:00,-0.86
2006-02-10 22:00:00+00:00,-0.48
2006-02-18 22:00:00+00:00,0.14
2006-02-26 22:00:00+00:00,-0.77
2006-04-07 22:00:00+00:00,0.29
2006-07-12 22:00:00+00:00,-0.94
2006-08-21 22:10:00+00:00,-0.38
2006-08-29 22:00:00+00:00,0.2
2006-09-14 22:00:00+00:00,0.81
2006-10-08 22:10:00+00:00,-1.05
2006-10-16 22:00:00+00:00,0.46
2006-12-03 22:00:00+00:00,-0.61
2007-02-13 22:10:00+00:00,0.17
2007-05-12 22:00:00+00:00,0.45
2007-06-13 22:00:00+00:00,-0.6
2007-09-01 22:00:00+00:00,-0.01
2007-11-04 22:00:00+00:00,0.46
2007-12-22 22:00:00+00:00,-0.61
2008-01-07 22:00:00+00:00,-0.65
2008-02-16 22:00:00+00:00,0.32
2008-03-11 22:00:00+00:00,-0.1
2008-04-12 22:00:00+00:00,0.69
2008-05-14 22:00:00+00:00,0.36
2008-07-17 22:00:00+00:00,-0.66
2008-08-18 22:00:00+00:00,-0.79
2008-10-05 22:00:00+00:00,0.44
2008-10-29 22:00:00+00:00,-0.76
2008-11-14 22:00:00+00:00,-0.96
2008-11-22 22:00:00+00:00,0.47
2009-01-01 22:00:00+00:00,0.13
2009-03-14 22:00:00+00:00,-0.27
2009-05-01 22:00:00+00:00,0.73
2009-06-02 22:00:00+00:00,0.43
2009-06-18 22:00:00+00:00,0.45
2009-10-24 22:00:00+00:00,0.55
2009-11-25 22:00:00+00:00,0.64
2010-03-01 22:10:00+00:00,-1.14
2010-05-04 22:10:00+00:00,0.4
2010-07-23 22:10:00+00:00,-0.3
2010-09-25 22:10:00+00:00,-0.61
2010-10-11 22:10:00+00:00,-0.18
2010-11-12 22:10:00+00:00,0.61
2010-12-22 22:00:00+00:00,-0.85
2011-01-07 22:00:00+00:00,-0.33
2011-01-15 22:10:00+00:00,0.27
2011-01-23 22:00:00+00:00,-0.11
2011-01-31 22:10:00+00:00,-0.4
2011-03-28 22:00:00+00:00,0.38
2011-04-05 22:10:00+00:00,-0.63
2011-04-21 22:10:00+00:00,-0.3
2011-07-26 22:10:00+00:00,0.31
2011-09-12 22:10:00+00:00,-0.79
2011-11-15 22:10:00+00:00,0.0
2011-12-01 22:10:00+00:00,0.69
2012-02-19 22:10:00+00:00,-0.44
2012-04-07 22:10:00+00:00,-1.14
2012-08-29 22:10:00+00:00,-0.38
2012-09-30 22:10:00+00:00,-0.84
