,dates,nzd0358-0000,nzd0358-0001,nzd0358-0002,nzd0358-0003,nzd0358-0004,nzd0358-0005,nzd0358-0006,nzd0358-0007,nzd0358-0008,nzd0358-0009,nzd0358-0010,nzd0358-0011,nzd0358-0012,nzd0358-0013,nzd0358-0014,nzd0358-0015,nzd0358-0016,nzd0358-0017,nzd0358-0018,nzd0358-0019,nzd0358-0020,nzd0358-0021,nzd0358-0022,nzd0358-0023,nzd0358-0024,nzd0358-0025,nzd0358-0026,nzd0358-0027,nzd0358-0028,nzd0358-0029,nzd0358-0030,nzd0358-0031,nzd0358-0032,nzd0358-0033,nzd0358-0034,nzd0358-0035,nzd0358-0036,nzd0358-0037,nzd0358-0038,nzd0358-0039,nzd0358-0040,nzd0358-0041,nzd0358-0042,nzd0358-0043,nzd0358-0044,nzd0358-0045,nzd0358-0046,nzd0358-0047,nzd0358-0048,nzd0358-0049,nzd0358-0050,nzd0358-0051,nzd0358-0052,nzd0358-0053,nzd0358-0054,nzd0358-0055,nzd0358-0056,nzd0358-0057,nzd0358-0058,nzd0358-0059,nzd0358-0060,nzd0358-0061,nzd0358-0062,nzd0358-0063,nzd0358-0064,nzd0358-0065,nzd0358-0066,nzd0358-0067,nzd0358-0068,nzd0358-0069,nzd0358-0070,nzd0358-0071,nzd0358-0072
0,1999-09-29 21:54:04+00:00,144.1909841032574,128.34075268826462,114.60150401967617,111.25948775271188,115.23005051324255,107.15670196348674,99.21387602876045,98.11461286938939,100.29167528761185,102.76307312032614,108.2822812745833,113.97458403559861,120.29149071256226,,,,,121.43819766425455,114.08264679076021,104.35053321953491,99.37458925304492,101.9946191637117,91.62069405099585,81.12826676301107,78.93964434575035,72.48793900741254,78.73628177111252,77.04044824563601,82.50806046658643,81.52567883509121,84.80272820491224,200.22884067064598,195.78452523766265,140.6079297128344,153.5208371335757,153.8204757818857,154.1254618409476,133.72477867611676,119.58184832692355,110.70431657043991,96.07643576996549,96.60670406589163,96.98568347635451,88.98600126121863,90.43293444902486,91.07838973572746,96.18266827793724,93.76302501470447,97.52423698815616,105.47938432491594,117.89315898336281,124.48294973436431,121.9150544988549,122.97967991325821,121.59821578394714,119.97725226208377,131.63647799240726,129.6187810720382,114.1533591438199,107.30380782677376,91.24521147544273,89.97106093238523,95.14877734851984,99.41546109529398,109.42577023144811,110.27869246934947,102.92927385792655,100.91146711958167,101.55638363713457,104.23148582523876,104.5729168287939,98.36781034526453,107.87738510381442
1,2000-01-19 21:53:49+00:00,161.14927110241234,146.14256400845997,137.59330741827236,124.5094616837557,119.72516098634118,120.87748928613553,120.19219318500215,119.93232558354578,122.56720176349272,125.17469032293414,132.12806892723242,133.69808520428424,139.4603984368813,,,,,,136.25947761705902,127.77855514008358,127.23395497161783,118.95921423565173,116.32875646917583,104.93782042145801,99.23896471311441,101.210729568418,105.72950855473601,101.76731367804913,107.50752180514411,107.9349641487193,114.83185810016028,228.88371059076462,237.83106751808558,180.5479777355824,195.51352226207868,177.74135347859448,164.25748648269143,156.9385901318278,144.71431510694353,131.08563556807215,116.60447385945969,101.51449320750153,99.9070448504651,102.11410046935838,109.08830099864596,109.54864291663577,120.37902123653498,122.64135728753088,106.0435137528672,114.87931669694623,130.21327986754056,135.60740657157794,137.51782032849627,146.17749958819763,144.6014037562806,153.90329120138864,150.23983708775188,139.1347309956825,126.52848508157348,106.643584217485,101.04664308506958,108.19948752395544,109.04551820926724,109.07241334010607,119.80685083169618,121.41089519243083,120.92618058706312,118.93646168678694,113.320120930189,109.84162586339886,110.35702235415584,113.74094685709089,125.47504002187283
2,2000-02-20 21:53:41+00:00,159.67378935546458,143.66648388358215,131.81253359371297,123.58299656198402,122.14414916783544,115.76908573760417,116.03620088830723,126.94341409067812,123.7326245314847,118.27238095717023,135.56294767639451,141.81368408326279,143.83286845879053,148.62142641069778,155.8289020636721,161.9920350730846,150.19328346165753,123.83740673486223,122.24965631958634,132.36496714912698,122.01774240635731,119.31932701949893,118.12434753589464,114.96996579905061,108.361411713883,104.72232418001886,111.97600283795356,107.14934738292597,108.84272678558621,112.919471800868,118.99826804761217,232.89175006396954,238.70943347789688,182.27765055966844,184.11888174407693,183.0337268270671,170.37509487791536,158.87619633949205,151.059663119396,137.96538014352345,126.63451124972602,114.06599916698336,111.41811149772656,115.99276501420458,112.4295819078124,116.84423795222402,125.56306121913097,122.18826174428762,121.83864169626975,129.47408574186045,142.80825677205132,149.46790800201154,151.77573687708056,151.36640296774914,149.8191417829441,154.517292751882,156.0580946181246,140.2646374641908,127.12345127592201,119.32623902842995,115.09647709345745,118.55087981141463,112.6306900272563,113.22946715577288,122.65901538546501,123.74814831430608,121.46534595973698,118.94206661823688,112.18886734255844,116.84370010230725,110.97337929911784,103.46017510429186,118.22516136542646
3,2000-05-26 21:53:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.96599885263186,149.42356487219865,137.12381433465632,127.73326918139621,,,,,,,,,,,,,,,,141.9694567020525,139.49347568353284,133.79823939104955,124.42100355228054,113.16638297463791,100.82874454203117,96.91912432792407,107.29518009238022,103.15022802967026,113.69208544209326,121.75017940799451,112.40908231406995,107.92313241591683,114.08424312335535,116.75069541137418,111.78425485717074,107.77917739991794,127.95259586961677
4,2000-07-29 21:52:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.12057896498476,163.80483249923873,161.35296860167495,166.23731540867837,,,,,,,,,,,,,,,,,,,141.56468482949273,131.55258261184602,126.85882669037292,128.0569374769617,117.03150492276549,115.13306606296672,120.3407314231417,119.18689212852537,115.3573147853391,121.1146558044769,127.10014610092799,129.1420869733241,124.30136976981075,126.01929404085585,130.45081710331542,133.47657373031254,132.63642710615656,141.4600307487043
5,2000-08-14 21:52:08+00:00,,,,,,,96.07541182327887,99.8844954416004,106.20565281844276,112.738676733682,111.18697251925076,124.6147496108834,124.44215472606167,137.14377428359094,130.81407868351462,139.2172401512582,137.3348962507634,126.0729063914182,113.8034006961692,110.13943375539854,104.5928906901579,104.62068447898204,98.88717288816417,98.3199662596657,90.18545191718202,85.86555544782418,81.99520597439854,83.13092037991947,91.59082271579587,101.4429699952052,100.1898505685131,183.6433146771481,167.6400268349302,141.89161749025916,163.89374676974109,157.2685493377794,141.14082173623274,132.4381713186958,121.06189425294434,110.94000758474,101.65087716212673,87.8927470825188,84.26251778267962,92.00946655231171,90.92948296047157,93.58078449141047,112.81754876465094,112.0321686610084,103.2178253394418,112.90136444208656,128.5142713780975,130.29401503068772,119.46085894496812,116.84148321323832,124.43300543391982,124.72029456876093,120.47317060015646,119.15097650411425,119.61293515812497,107.79933519546194,97.62447707542458,95.34045036195428,87.49960948481763,100.63312870884427,114.9021836900408,111.41291173011457,110.02361634854083,111.79103890352627,111.6530247791413,120.52435105524376,,,
6,2000-12-04 21:51:22+00:00,143.2211087060725,134.52948286562852,131.5115705114755,117.81036976621385,113.04853547560658,98.33063182816761,105.74709700470987,106.6981063852508,99.79519310461927,112.82596557310177,106.1220730733988,115.90429787242374,127.02879454355508,136.60257785113055,148.28317152798206,152.96547235925496,136.24998638151948,125.86077998419576,133.54274080578628,124.59309066109203,113.97719409485714,111.08846749683491,104.79300298026823,105.74979199632278,100.17515412024257,88.98616045352264,93.40414530780168,96.55557003943419,91.93329397809663,80.63737668151781,79.34227435365013,211.49220291481237,193.1555588038865,163.89164538460605,171.62312265621185,164.50103326664853,156.08391602075014,137.38424642827624,124.44788164429703,118.02847620002716,106.30121597962167,105.06491056149706,99.83469880112094,99.58989232595499,101.45903638696754,103.00881075410358,96.5256346168852,101.18037484665719,94.47651486162445,109.92959553228094,119.63388409995925,119.15546748723602,129.9318333300421,129.07475752439473,132.54538865775282,133.19895263721526,135.52495591080478,129.39203568448607,127.22186845475866,111.74234207182289,106.252433181252,96.82092408307872,95.27240736360434,100.26124093362301,113.74626896104002,109.95010986908306,102.60171345033,104.71397182706964,101.80575400252002,106.7795404722167,103.9566258607057,102.1518293103103,110.88046026429845
7,2000-12-20 21:51:28+00:00,147.19737573496775,140.1244223436082,130.29118584521348,120.93837327878938,118.45815351633533,113.70232364655033,120.94741943284252,123.02247048466928,123.66844572295379,123.84239331587972,125.49838617563864,135.30614850178063,144.34975091961496,154.7218409591615,159.57623861316804,169.19145974279564,154.4686378936973,153.74134073697905,138.39025878256427,137.55552931593914,135.58372701749727,133.19274237480502,126.74732966766422,115.45130690513307,115.31319180168788,116.19677478962326,110.27265242314235,111.65874491480473,114.24867425928818,118.02233014356996,125.2105133339114,243.72483487544412,239.43875963444953,161.70881420502667,164.39915230197005,168.14355493863377,153.60215295060124,139.79303064035588,129.2028683058174,117.98182786853272,111.75331601004139,108.54186936082736,106.05789237333798,102.97013171379503,95.91452205467736,102.8967029175079,99.49685924927314,114.20368795158035,118.91611105861502,133.49456492003554,141.20222365498043,139.18596128341676,144.07603173444232,139.74347422290174,143.9480228570065,151.42493263113204,149.45414880776053,145.45358024890976,128.91960444605508,117.62187059251374,117.0299552328197,115.15498152023352,113.97119302681693,126.01655556556716,130.05112725371885,132.62714907274665,128.22901455305967,118.54177384179336,119.5536605080259,132.34906594326526,123.6786448144355,121.61128330228674,132.44379031580297
8,2001-01-05 21:51:28+00:00,167.3779329456762,150.01543647408147,140.2204032571566,133.71509281282837,128.87324871375122,125.20905378667165,126.93166225787724,125.67001713207624,124.41899701947023,123.67158568515411,129.77654863185046,132.43634578689029,146.76953616240576,153.50261260454036,161.90044905904728,167.05011939667924,158.3964025785262,145.44916078698176,143.8627833104738,139.03094130456594,141.08404198208174,137.32417887263284,128.75489518595725,119.26406252580227,110.47099464093155,113.03782485181576,109.51266184216406,113.09170287902104,118.78741563429165,113.57390546848336,110.13764255978904,244.2947020171081,237.1553904511895,180.65648495380842,191.91748881925724,196.38239424373475,176.82749036142638,160.01389386169404,151.1744443369385,140.93942967832984,129.28701432048285,127.75780873824644,117.6687819690204,116.99156967115216,112.93391744572375,118.01008658952438,120.45051507325255,122.66812195506678,120.48619651928038,131.58904524826724,144.23286904892097,153.72788942097966,157.6188166644416,141.87143108722165,143.9887749052469,143.33623253305524,144.97997245057002,139.4471877069263,129.71172433446276,122.31299778209777,121.29267951268653,111.40181472644404,110.44988622076619,120.8411978747202,129.31546527113107,131.99005195929232,126.48557021342971,117.44198199946315,124.0570701663066,131.6862469367173,125.46352658168041,132.24781233971163,134.20870163028633
9,2001-04-11 21:51:09+00:00,169.8402080433453,148.37585994178528,146.67215887264058,133.75604960909942,126.34957421482682,123.986007120951,124.85341751775954,118.09689794477673,119.47780699387602,129.31038704190877,130.1027603559145,125.16014668691966,134.7650021027787,135.99317962129228,,,,,,,,,,,,,87.32511001187419,90.81483207387176,93.21782192001358,97.77075272986683,96.49106172304901,226.4943510047207,178.58005010567516,163.0901601113985,183.33632047152906,187.83550356005105,172.59978872603196,142.03276519248035,134.93958639448408,126.52689113952108,116.68283631781553,104.83211630376589,95.59850329448052,97.38931727690606,101.40425469849215,101.11839973054282,105.03680408179363,98.49819914390771,102.62869496971811,112.45139316272463,119.06995111668783,120.29256298302197,117.89531280592898,117.42001877132769,132.366040636867,134.89944887900333,128.00688677761408,124.61113387676053,114.54066306138644,106.84940710242589,96.66472239817247,98.5955702830032,100.04751446607303,100.05378486805837,115.91863991005053,111.95111936132375,107.12663331299986,107.7395427235407,109.46624471943417,109.6160813267786,110.49382049878237,110.97672919990936,122.83145527425364
